197622.33,8344.90,7217.17,13.15,554301.82,58364.35,3163.66,84868.92,34000.36,165226.02,477916.09,67427.96,1098297.29,160863.53,362829.56,5094443.02,142543.24,458182.66,157653.38,9424.52,258902.92,179851.13,6811250.95,72816.09,21190.57,3773756.04,2043524.37,44345.12,139878.23,758314.44,484525.00,1063702.57,6868972.01,898893.54,0.00
352272.08,15140.67,13288.89,30.31,1074911.88,110827.78,6373.75,160420.10,63517.69,363099.17,752586.22,145356.94,1947381.96,181437.83,594650.16,6601105.47,411585.16,838534.73,312294.85,16357.03,453221.26,305791.91,10912476.33,112393.10,64817.80,7405301.70,2739453.20,83787.10,216520.76,1338100.45,762418.78,1174516.16,120.43,1680927.52,0.00
69.07,94.26,7.30,0.02,4027.74,638.76,38.45,322.89,101.15,31664.25,36236.35,2179.74,63895.73,44823.14,53337.79,405844.75,8574.62,41061.27,281.98,13.98,114.37,6013.16,293283.85,4972.69,3663.83,749282.60,532170.92,8377.08,9494.97,255562.24,36098.14,32888.34,1614267.56,121062.98,0.00
6.91,9.24,4.94,0.01,572.66,68.11,38.46,320.28,63.97,1741.14,17216.97,38.78,15174.13,27441.04,48843.98,585905.26,10086.98,8993.45,3004.87,5.10,1113.22,5247.30,61318.81,2941.96,26747.81,326539.66,269581.52,7130.71,3466.04,29347.80,16128.07,49762.94,0.00,19965.96,0.00
-2148.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1186.87,0.00,0.00,0.00,0.00,0.00,-4624.93,0.00,0.00,0.00,0.00,0.00
